transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,transaction_datetime
140880,2023-06-23 00:00:00,11:36:17,1,3,Astoria,78,"4,5",Bakery,Scone,Scottish Cream Scone ,2023-06-23 11:36:17
140881,2023-06-23 00:00:00,11:39:04,3,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,2023-06-23 11:39:04
140882,2023-06-23 00:00:00,11:39:50,1,8,Hell's Kitchen,87,"2,1",Coffee,Barista Espresso,Ouro Brasileiro shot,2023-06-23 11:39:50
140883,2023-06-23 00:00:00,11:39:50,1,8,Hell's Kitchen,72,"3,25",Bakery,Scone,Ginger Scone,2023-06-23 11:39:50
140884,2023-06-23 00:00:00,11:41:25,2,8,Hell's Kitchen,46,"2,5",Tea,Brewed Green tea,Serenity Green Tea Rg,2023-06-23 11:41:25
140885,2023-06-23 00:00:00,11:43:00,1,5,Lower Manhattan,39,"4,25",Coffee,Barista Espresso,Latte Rg,2023-06-23 11:43:00
140886,2023-06-23 00:00:00,11:43:00,2,5,Lower Manhattan,65,"0,8",Flavours,Sugar free syrup,Sugar Free Vanilla syrup,2023-06-23 11:43:00
140887,2023-06-23 00:00:00,11:43:39,2,3,Astoria,57,"3,1",Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,2023-06-23 11:43:39
140888,2023-06-23 00:00:00,11:43:39,1,3,Astoria,78,"4,5",Bakery,Scone,Scottish Cream Scone ,2023-06-23 11:43:39
140889,2023-06-23 00:00:00,11:43:54,1,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,2023-06-23 11:43:54
140890,2023-06-23 00:00:00,11:45:18,1,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg,2023-06-23 11:45:18
140891,2023-06-23 00:00:00,11:46:20,1,3,Astoria,35,"3,1",Coffee,Premium brewed coffee,Jamaican Coffee River Rg,2023-06-23 11:46:20
140892,2023-06-23 00:00:00,11:46:22,2,5,Lower Manhattan,52,"2,5",Tea,Brewed Chai tea,Traditional Blend Chai Rg,2023-06-23 11:46:22
140893,2023-06-23 00:00:00,11:46:22,1,5,Lower Manhattan,14,"8,95",Loose Tea,Black tea,Earl Grey,2023-06-23 11:46:22
140894,2023-06-23 00:00:00,11:46:22,1,8,Hell's Kitchen,48,"2,5",Tea,Brewed Black tea,English Breakfast Rg,2023-06-23 11:46:22
140895,2023-06-23 00:00:00,11:47:26,2,5,Lower Manhattan,31,"2,2",Coffee,Gourmet brewed coffee,Ethiopia Sm,2023-06-23 11:47:26
140896,2023-06-23 00:00:00,11:48:23,1,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg,2023-06-23 11:48:23
140897,2023-06-23 00:00:00,11:48:38,2,8,Hell's Kitchen,38,"3,75",Coffee,Barista Espresso,Latte,2023-06-23 11:48:38
140898,2023-06-23 00:00:00,11:48:38,1,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023-06-23 11:48:38
140899,2023-06-23 00:00:00,11:49:41,2,8,Hell's Kitchen,33,"3,5",Coffee,Gourmet brewed coffee,Ethiopia Lg,2023-06-23 11:49:41
140900,2023-06-23 00:00:00,11:49:52,2,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,2023-06-23 11:49:52
140901,2023-06-23 00:00:00,11:50:26,1,3,Astoria,42,"2,5",Tea,Brewed herbal tea,Lemon Grass Rg,2023-06-23 11:50:26
140902,2023-06-23 00:00:00,11:50:56,2,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2023-06-23 11:50:56
140903,2023-06-23 00:00:00,11:53:23,1,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg,2023-06-23 11:53:23
140904,2023-06-23 00:00:00,11:55:08,2,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,2023-06-23 11:55:08
140905,2023-06-23 00:00:00,11:55:27,1,8,Hell's Kitchen,38,"3,75",Coffee,Barista Espresso,Latte,2023-06-23 11:55:27
140906,2023-06-23 00:00:00,11:59:29,1,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2023-06-23 11:59:29
140907,2023-06-23 00:00:00,12:00:02,2,3,Astoria,40,"3,75",Coffee,Barista Espresso,Cappuccino,2023-06-23 12:00:02
140908,2023-06-23 00:00:00,12:00:41,2,8,Hell's Kitchen,33,"3,5",Coffee,Gourmet brewed coffee,Ethiopia Lg,2023-06-23 12:00:41
140909,2023-06-23 00:00:00,12:00:58,1,3,Astoria,41,"4,25",Coffee,Barista Espresso,Cappuccino Lg,2023-06-23 12:00:58
140910,2023-06-23 00:00:00,12:00:58,1,3,Astoria,79,"3,75",Bakery,Scone,Jumbo Savory Scone,2023-06-23 12:00:58
140911,2023-06-23 00:00:00,12:01:01,2,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,2023-06-23 12:01:01
140912,2023-06-23 00:00:00,12:01:49,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2023-06-23 12:01:49
140913,2023-06-23 00:00:00,12:02:28,3,5,Lower Manhattan,48,"2,5",Tea,Brewed Black tea,English Breakfast Rg,2023-06-23 12:02:28
140914,2023-06-23 00:00:00,12:04:44,2,3,Astoria,42,"2,5",Tea,Brewed herbal tea,Lemon Grass Rg,2023-06-23 12:04:44
140915,2023-06-23 00:00:00,12:04:49,1,3,Astoria,48,"2,5",Tea,Brewed Black tea,English Breakfast Rg,2023-06-23 12:04:49
140916,2023-06-23 00:00:00,12:06:26,2,8,Hell's Kitchen,27,"3,5",Coffee,Organic brewed coffee,Brazilian Lg,2023-06-23 12:06:26
140917,2023-06-23 00:00:00,12:09:01,1,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg,2023-06-23 12:09:01
140918,2023-06-23 00:00:00,12:09:55,2,3,Astoria,33,"3,5",Coffee,Gourmet brewed coffee,Ethiopia Lg,2023-06-23 12:09:55
140919,2023-06-23 00:00:00,12:10:45,2,8,Hell's Kitchen,54,"2,5",Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2023-06-23 12:10:45
140920,2023-06-23 00:00:00,12:12:16,2,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot,2023-06-23 12:12:16
140921,2023-06-23 00:00:00,12:14:50,1,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2023-06-23 12:14:50
140922,2023-06-23 00:00:00,12:19:34,1,8,Hell's Kitchen,41,"4,25",Coffee,Barista Espresso,Cappuccino Lg,2023-06-23 12:19:34
140923,2023-06-23 00:00:00,12:19:42,2,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg,2023-06-23 12:19:42
140924,2023-06-23 00:00:00,12:20:38,1,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2023-06-23 12:20:38
140925,2023-06-23 00:00:00,12:20:38,1,3,Astoria,74,"3,5",Bakery,Biscotti,Ginger Biscotti,2023-06-23 12:20:38
140926,2023-06-23 00:00:00,12:20:41,2,8,Hell's Kitchen,46,"2,5",Tea,Brewed Green tea,Serenity Green Tea Rg,2023-06-23 12:20:41
140927,2023-06-23 00:00:00,12:20:49,1,3,Astoria,33,"3,5",Coffee,Gourmet brewed coffee,Ethiopia Lg,2023-06-23 12:20:49
140928,2023-06-23 00:00:00,12:20:49,1,3,Astoria,71,"3,75",Bakery,Pastry,Chocolate Croissant,2023-06-23 12:20:49
140929,2023-06-23 00:00:00,12:20:55,2,8,Hell's Kitchen,38,"3,75",Coffee,Barista Espresso,Latte,2023-06-23 12:20:55
140930,2023-06-23 00:00:00,12:22:02,2,5,Lower Manhattan,57,"3,1",Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,2023-06-23 12:22:02
140931,2023-06-23 00:00:00,12:22:51,1,5,Lower Manhattan,57,"3,1",Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,2023-06-23 12:22:51
140932,2023-06-23 00:00:00,12:25:01,2,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,2023-06-23 12:25:01
140933,2023-06-23 00:00:00,12:25:22,1,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg,2023-06-23 12:25:22
140934,2023-06-23 00:00:00,12:26:36,2,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,2023-06-23 12:26:36
140935,2023-06-23 00:00:00,12:26:36,1,3,Astoria,69,"3,25",Bakery,Biscotti,Hazelnut Biscotti,2023-06-23 12:26:36
140936,2023-06-23 00:00:00,12:26:47,2,3,Astoria,59,"4,5",Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023-06-23 12:26:47
140937,2023-06-23 00:00:00,12:27:09,2,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2023-06-23 12:27:09
140938,2023-06-23 00:00:00,12:28:29,2,5,Lower Manhattan,57,"3,1",Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,2023-06-23 12:28:29
140939,2023-06-23 00:00:00,12:32:11,1,3,Astoria,42,"2,5",Tea,Brewed herbal tea,Lemon Grass Rg,2023-06-23 12:32:11
140940,2023-06-23 00:00:00,12:32:55,1,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,2023-06-23 12:32:55
140941,2023-06-23 00:00:00,12:33:47,1,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg,2023-06-23 12:33:47
140942,2023-06-23 00:00:00,12:34:44,2,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,2023-06-23 12:34:44
140943,2023-06-23 00:00:00,12:35:32,1,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg,2023-06-23 12:35:32
140944,2023-06-23 00:00:00,12:36:26,1,3,Astoria,42,"2,5",Tea,Brewed herbal tea,Lemon Grass Rg,2023-06-23 12:36:26
140945,2023-06-23 00:00:00,12:36:47,2,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,2023-06-23 12:36:47
140946,2023-06-23 00:00:00,12:36:51,2,5,Lower Manhattan,29,"2,5",Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2023-06-23 12:36:51
140947,2023-06-23 00:00:00,12:36:51,1,5,Lower Manhattan,69,"3,25",Bakery,Biscotti,Hazelnut Biscotti,2023-06-23 12:36:51
140948,2023-06-23 00:00:00,12:37:25,1,3,Astoria,60,"3,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,2023-06-23 12:37:25
140949,2023-06-23 00:00:00,12:38:21,2,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg,2023-06-23 12:38:21
140950,2023-06-23 00:00:00,12:38:24,2,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,2023-06-23 12:38:24
140951,2023-06-23 00:00:00,12:40:30,2,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,2023-06-23 12:40:30
140952,2023-06-23 00:00:00,12:41:26,1,8,Hell's Kitchen,27,"3,5",Coffee,Organic brewed coffee,Brazilian Lg,2023-06-23 12:41:26
140953,2023-06-23 00:00:00,12:45:17,2,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,2023-06-23 12:45:17
140954,2023-06-23 00:00:00,12:45:28,1,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,2023-06-23 12:45:28
140955,2023-06-23 00:00:00,12:47:08,1,8,Hell's Kitchen,35,"3,1",Coffee,Premium brewed coffee,Jamaican Coffee River Rg,2023-06-23 12:47:08
140956,2023-06-23 00:00:00,12:47:32,1,8,Hell's Kitchen,50,"2,5",Tea,Brewed Black tea,Earl Grey Rg,2023-06-23 12:47:32
140957,2023-06-23 00:00:00,12:47:43,2,5,Lower Manhattan,36,"3,75",Coffee,Premium brewed coffee,Jamaican Coffee River Lg,2023-06-23 12:47:43
140958,2023-06-23 00:00:00,12:49:17,1,3,Astoria,44,"2,5",Tea,Brewed herbal tea,Peppermint Rg,2023-06-23 12:49:17
140959,2023-06-23 00:00:00,12:50:19,2,3,Astoria,29,"2,5",Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2023-06-23 12:50:19
140960,2023-06-23 00:00:00,12:51:05,2,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,2023-06-23 12:51:05
140961,2023-06-23 00:00:00,12:51:36,1,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,2023-06-23 12:51:36
140962,2023-06-23 00:00:00,12:51:38,3,5,Lower Manhattan,23,"2,5",Coffee,Drip coffee,Our Old Time Diner Blend Rg,2023-06-23 12:51:38
140963,2023-06-23 00:00:00,12:51:39,2,5,Lower Manhattan,56,"2,55",Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2023-06-23 12:51:39
140964,2023-06-23 00:00:00,12:52:06,1,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2023-06-23 12:52:06
140965,2023-06-23 00:00:00,12:56:16,1,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg,2023-06-23 12:56:16
140966,2023-06-23 00:00:00,12:57:19,1,3,Astoria,25,"2,2",Coffee,Organic brewed coffee,Brazilian Sm,2023-06-23 12:57:19
140967,2023-06-23 00:00:00,12:59:19,2,5,Lower Manhattan,41,"4,25",Coffee,Barista Espresso,Cappuccino Lg,2023-06-23 12:59:19
140968,2023-06-23 00:00:00,12:59:19,1,5,Lower Manhattan,64,"0,8",Flavours,Regular syrup,Hazelnut syrup,2023-06-23 12:59:19
140969,2023-06-23 00:00:00,12:59:19,1,5,Lower Manhattan,83,14,Branded,Housewares,I Need My Bean! Latte cup,2023-06-23 12:59:19
140970,2023-06-23 00:00:00,12:59:40,3,5,Lower Manhattan,61,"4,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023-06-23 12:59:40
140971,2023-06-23 00:00:00,13:01:50,3,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,2023-06-23 13:01:50
140972,2023-06-23 00:00:00,13:03:23,2,3,Astoria,58,"3,5",Drinking Chocolate,Hot chocolate,Dark chocolate Rg,2023-06-23 13:03:23
140973,2023-06-23 00:00:00,13:03:26,1,8,Hell's Kitchen,35,"3,1",Coffee,Premium brewed coffee,Jamaican Coffee River Rg,2023-06-23 13:03:26
140974,2023-06-23 00:00:00,13:03:41,3,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,2023-06-23 13:03:41
140975,2023-06-23 00:00:00,13:03:54,2,8,Hell's Kitchen,52,"2,5",Tea,Brewed Chai tea,Traditional Blend Chai Rg,2023-06-23 13:03:54
140976,2023-06-23 00:00:00,13:05:25,1,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,2023-06-23 13:05:25
140977,2023-06-23 00:00:00,13:06:09,2,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023-06-23 13:06:09
140978,2023-06-23 00:00:00,13:07:27,2,3,Astoria,29,"2,5",Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2023-06-23 13:07:27
140979,2023-06-23 00:00:00,13:08:01,1,8,Hell's Kitchen,34,"2,45",Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2023-06-23 13:08:01
140980,2023-06-23 00:00:00,13:08:21,1,3,Astoria,61,"4,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023-06-23 13:08:21
140981,2023-06-23 00:00:00,13:08:37,2,8,Hell's Kitchen,54,"2,5",Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2023-06-23 13:08:37
140982,2023-06-23 00:00:00,13:09:37,2,3,Astoria,44,"2,5",Tea,Brewed herbal tea,Peppermint Rg,2023-06-23 13:09:37
140983,2023-06-23 00:00:00,13:13:57,1,3,Astoria,35,"3,1",Coffee,Premium brewed coffee,Jamaican Coffee River Rg,2023-06-23 13:13:57
140984,2023-06-23 00:00:00,13:15:08,1,8,Hell's Kitchen,33,"3,5",Coffee,Gourmet brewed coffee,Ethiopia Lg,2023-06-23 13:15:08
140985,2023-06-23 00:00:00,13:17:18,1,3,Astoria,33,"3,5",Coffee,Gourmet brewed coffee,Ethiopia Lg,2023-06-23 13:17:18
140986,2023-06-23 00:00:00,13:20:09,2,8,Hell's Kitchen,31,"2,2",Coffee,Gourmet brewed coffee,Ethiopia Sm,2023-06-23 13:20:09
140987,2023-06-23 00:00:00,13:23:03,1,3,Astoria,56,"2,55",Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2023-06-23 13:23:03
140988,2023-06-23 00:00:00,13:23:56,1,5,Lower Manhattan,36,"3,75",Coffee,Premium brewed coffee,Jamaican Coffee River Lg,2023-06-23 13:23:56
140989,2023-06-23 00:00:00,13:25:29,2,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,2023-06-23 13:25:29
140990,2023-06-23 00:00:00,13:25:30,1,3,Astoria,46,"2,5",Tea,Brewed Green tea,Serenity Green Tea Rg,2023-06-23 13:25:30
140991,2023-06-23 00:00:00,13:25:30,1,3,Astoria,69,"3,25",Bakery,Biscotti,Hazelnut Biscotti,2023-06-23 13:25:30
140992,2023-06-23 00:00:00,13:27:27,1,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023-06-23 13:27:27
140993,2023-06-23 00:00:00,13:28:11,2,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg,2023-06-23 13:28:11
140994,2023-06-23 00:00:00,13:30:05,2,3,Astoria,44,"2,5",Tea,Brewed herbal tea,Peppermint Rg,2023-06-23 13:30:05
140995,2023-06-23 00:00:00,13:30:05,1,3,Astoria,69,"3,25",Bakery,Biscotti,Hazelnut Biscotti,2023-06-23 13:30:05
140996,2023-06-23 00:00:00,13:31:08,1,3,Astoria,33,"3,5",Coffee,Gourmet brewed coffee,Ethiopia Lg,2023-06-23 13:31:08
140997,2023-06-23 00:00:00,13:31:30,2,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2023-06-23 13:31:30
140998,2023-06-23 00:00:00,13:32:38,1,8,Hell's Kitchen,46,"2,5",Tea,Brewed Green tea,Serenity Green Tea Rg,2023-06-23 13:32:38
140999,2023-06-23 00:00:00,13:33:55,2,3,Astoria,59,"4,5",Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023-06-23 13:33:55
141000,2023-06-23 00:00:00,13:34:50,1,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,2023-06-23 13:34:50
141001,2023-06-23 00:00:00,13:35:41,2,5,Lower Manhattan,23,"2,5",Coffee,Drip coffee,Our Old Time Diner Blend Rg,2023-06-23 13:35:41
141002,2023-06-23 00:00:00,13:36:14,2,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,2023-06-23 13:36:14
141003,2023-06-23 00:00:00,13:36:22,2,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023-06-23 13:36:22
141004,2023-06-23 00:00:00,13:36:22,1,3,Astoria,70,"3,25",Bakery,Scone,Cranberry Scone,2023-06-23 13:36:22
141005,2023-06-23 00:00:00,13:39:14,1,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot,2023-06-23 13:39:14
141006,2023-06-23 00:00:00,13:39:14,1,5,Lower Manhattan,63,"0,8",Flavours,Regular syrup,Carmel syrup,2023-06-23 13:39:14
141007,2023-06-23 00:00:00,13:39:28,1,3,Astoria,35,"3,1",Coffee,Premium brewed coffee,Jamaican Coffee River Rg,2023-06-23 13:39:28
141008,2023-06-23 00:00:00,13:40:54,2,5,Lower Manhattan,36,"3,75",Coffee,Premium brewed coffee,Jamaican Coffee River Lg,2023-06-23 13:40:54
141009,2023-06-23 00:00:00,13:41:32,1,8,Hell's Kitchen,2,18,Coffee beans,House blend Beans,Our Old Time Diner Blend,2023-06-23 13:41:32
141010,2023-06-23 00:00:00,13:42:34,2,5,Lower Manhattan,34,"2,45",Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2023-06-23 13:42:34
141011,2023-06-23 00:00:00,13:42:34,1,5,Lower Manhattan,77,3,Bakery,Scone,Oatmeal Scone,2023-06-23 13:42:34
141012,2023-06-23 00:00:00,13:43:38,1,3,Astoria,38,"3,75",Coffee,Barista Espresso,Latte,2023-06-23 13:43:38
141013,2023-06-23 00:00:00,13:45:12,2,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,2023-06-23 13:45:12
141014,2023-06-23 00:00:00,13:45:38,1,8,Hell's Kitchen,33,"3,5",Coffee,Gourmet brewed coffee,Ethiopia Lg,2023-06-23 13:45:38
141015,2023-06-23 00:00:00,13:45:53,3,5,Lower Manhattan,44,"2,5",Tea,Brewed herbal tea,Peppermint Rg,2023-06-23 13:45:53
141016,2023-06-23 00:00:00,13:46:20,2,3,Astoria,38,"3,75",Coffee,Barista Espresso,Latte,2023-06-23 13:46:20
141017,2023-06-23 00:00:00,13:46:29,2,8,Hell's Kitchen,52,"2,5",Tea,Brewed Chai tea,Traditional Blend Chai Rg,2023-06-23 13:46:29
141018,2023-06-23 00:00:00,13:47:10,2,3,Astoria,29,"2,5",Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2023-06-23 13:47:10
141019,2023-06-23 00:00:00,13:48:09,1,5,Lower Manhattan,33,"3,5",Coffee,Gourmet brewed coffee,Ethiopia Lg,2023-06-23 13:48:09
141020,2023-06-23 00:00:00,13:48:28,1,3,Astoria,39,"4,25",Coffee,Barista Espresso,Latte Rg,2023-06-23 13:48:28
141021,2023-06-23 00:00:00,13:49:59,2,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023-06-23 13:49:59
141022,2023-06-23 00:00:00,13:50:22,1,3,Astoria,40,"3,75",Coffee,Barista Espresso,Cappuccino,2023-06-23 13:50:22
141023,2023-06-23 00:00:00,13:50:47,1,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,2023-06-23 13:50:47
141024,2023-06-23 00:00:00,13:51:54,1,3,Astoria,46,"2,5",Tea,Brewed Green tea,Serenity Green Tea Rg,2023-06-23 13:51:54
141025,2023-06-23 00:00:00,13:53:01,3,5,Lower Manhattan,31,"2,2",Coffee,Gourmet brewed coffee,Ethiopia Sm,2023-06-23 13:53:01
141026,2023-06-23 00:00:00,13:53:15,2,3,Astoria,38,"3,75",Coffee,Barista Espresso,Latte,2023-06-23 13:53:15
141027,2023-06-23 00:00:00,13:54:09,2,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg,2023-06-23 13:54:09
141028,2023-06-23 00:00:00,13:55:08,3,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2023-06-23 13:55:08
141029,2023-06-23 00:00:00,13:57:55,2,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg,2023-06-23 13:57:55
141030,2023-06-23 00:00:00,13:58:10,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2023-06-23 13:58:10
141031,2023-06-23 00:00:00,13:59:30,2,3,Astoria,27,"3,5",Coffee,Organic brewed coffee,Brazilian Lg,2023-06-23 13:59:30
141032,2023-06-23 00:00:00,14:00:07,1,5,Lower Manhattan,87,"2,1",Coffee,Barista Espresso,Ouro Brasileiro shot,2023-06-23 14:00:07
141033,2023-06-23 00:00:00,14:00:07,1,5,Lower Manhattan,72,"2,65",Bakery,Scone,Ginger Scone,2023-06-23 14:00:07
141034,2023-06-23 00:00:00,14:00:07,1,5,Lower Manhattan,73,"3,75",Bakery,Pastry,Almond Croissant,2023-06-23 14:00:07
141035,2023-06-23 00:00:00,14:00:07,1,5,Lower Manhattan,1,18,Coffee beans,Organic Beans,Brazilian - Organic,2023-06-23 14:00:07
141036,2023-06-23 00:00:00,14:00:13,2,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg,2023-06-23 14:00:13
141037,2023-06-23 00:00:00,14:00:33,2,5,Lower Manhattan,60,"3,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,2023-06-23 14:00:33
141038,2023-06-23 00:00:00,14:00:44,1,3,Astoria,23,"2,5",Coffee,Drip coffee,Our Old Time Diner Blend Rg,2023-06-23 14:00:44
141039,2023-06-23 00:00:00,14:00:44,1,3,Astoria,78,"4,5",Bakery,Scone,Scottish Cream Scone ,2023-06-23 14:00:44
141040,2023-06-23 00:00:00,14:02:03,2,8,Hell's Kitchen,27,"3,5",Coffee,Organic brewed coffee,Brazilian Lg,2023-06-23 14:02:03
141041,2023-06-23 00:00:00,14:03:56,1,8,Hell's Kitchen,29,"2,5",Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2023-06-23 14:03:56
141042,2023-06-23 00:00:00,14:04:14,1,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,2023-06-23 14:04:14
141043,2023-06-23 00:00:00,14:04:14,1,5,Lower Manhattan,71,"3,75",Bakery,Pastry,Chocolate Croissant,2023-06-23 14:04:14
141044,2023-06-23 00:00:00,14:05:28,2,8,Hell's Kitchen,46,"2,5",Tea,Brewed Green tea,Serenity Green Tea Rg,2023-06-23 14:05:28
141045,2023-06-23 00:00:00,14:07:49,1,8,Hell's Kitchen,34,"2,45",Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2023-06-23 14:07:49
141046,2023-06-23 00:00:00,14:08:29,1,3,Astoria,31,"2,2",Coffee,Gourmet brewed coffee,Ethiopia Sm,2023-06-23 14:08:29
141047,2023-06-23 00:00:00,14:08:29,1,3,Astoria,79,"3,75",Bakery,Scone,Jumbo Savory Scone,2023-06-23 14:08:29
141048,2023-06-23 00:00:00,14:10:52,1,3,Astoria,38,"3,75",Coffee,Barista Espresso,Latte,2023-06-23 14:10:52
141049,2023-06-23 00:00:00,14:11:35,2,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,2023-06-23 14:11:35
141050,2023-06-23 00:00:00,14:13:06,1,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2023-06-23 14:13:06
141051,2023-06-23 00:00:00,14:14:15,1,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2023-06-23 14:14:15
141052,2023-06-23 00:00:00,14:15:36,1,8,Hell's Kitchen,27,"3,5",Coffee,Organic brewed coffee,Brazilian Lg,2023-06-23 14:15:36
141053,2023-06-23 00:00:00,14:16:01,1,3,Astoria,23,"2,5",Coffee,Drip coffee,Our Old Time Diner Blend Rg,2023-06-23 14:16:01
141054,2023-06-23 00:00:00,14:17:16,1,5,Lower Manhattan,61,"4,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023-06-23 14:17:16
141055,2023-06-23 00:00:00,14:17:28,1,3,Astoria,41,"4,25",Coffee,Barista Espresso,Cappuccino Lg,2023-06-23 14:17:28
141056,2023-06-23 00:00:00,14:18:11,1,3,Astoria,54,"2,5",Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2023-06-23 14:18:11
141057,2023-06-23 00:00:00,14:18:13,2,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,2023-06-23 14:18:13
